,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ERG28,3.557937626,-0.328386599,1.027982939,-0.319447519,0.749387182,0.999736701
RTF2,5.343649359,0.270408578,0.848009472,0.318874478,0.749821698,0.999736701
PARP10,1.504704057,0.502506751,1.578824167,0.31827911,0.750273229,0.999736701
NFYB,1.504704057,0.502506751,1.578824167,0.31827911,0.750273229,0.999736701
ATP5MPL,16.34821179,0.158230483,0.497204881,0.318240003,0.750302891,0.999736701
IQGAP1,7.753911402,0.236613434,0.743562622,0.31821588,0.750321188,0.999736701
AC006369.1,0.807705097,0.662715878,2.084945142,0.317857705,0.750592877,0.999736701
NSUN3,0.807705097,0.662715878,2.084945142,0.317857705,0.750592877,0.999736701
ZNF322,0.807705097,0.662715878,2.084945142,0.317857705,0.750592877,0.999736701
MUT,0.807705097,0.662715878,2.084945142,0.317857705,0.750592877,0.999736701
GRAP,0.807705097,0.662715878,2.084945142,0.317857705,0.750592877,0.999736701
ARMC7,0.807705097,0.662715878,2.084945142,0.317857705,0.750592877,0.999736701
TRIM65,0.807705097,0.662715878,2.084945142,0.317857705,0.750592877,0.999736701
GON4L,2.241400629,0.425720084,1.339503671,0.317819274,0.750622029,0.999736701
EXOSC8,5.222753583,-0.267786426,0.842768265,-0.317746214,0.750677452,0.999736701
AKIRIN1,4.891085615,-0.276512812,0.870781403,-0.31754561,0.750829637,0.999736701
ANKLE2,2.935677789,0.365201602,1.150421177,0.317450347,0.75090191,0.999736701
YY1,12.7098345,0.172945099,0.544973829,0.317345696,0.750981307,0.999736701
RPA3,5.747085334,-0.259194725,0.816871729,-0.317301622,0.751014746,0.999736701
MAN1A1,1.231899981,0.564288172,1.778595451,0.317266173,0.751041642,0.999736701
PKN1,3.980266941,0.306068658,0.964804817,0.317233758,0.751066237,0.999736701
CCDC90B,4.259076639,0.297109128,0.936800351,0.317153092,0.751127441,0.999736701
HP1BP3,14.71979521,-0.163087412,0.514329107,-0.317087658,0.751177089,0.999736701
TRAF2,0.838906697,0.681902011,2.152524917,0.316791692,0.751401668,0.999736701
NMB,0.838906697,0.681902011,2.152524917,0.316791692,0.751401668,0.999736701
MS4A4A,1.631740472,0.506771694,1.600309639,0.316671025,0.751493237,0.999736701
IQCE,0.916154238,0.646537929,2.044005042,0.316309361,0.751767707,0.999736701
AC064807.1,0.916154238,0.646537929,2.044005042,0.316309361,0.751767707,0.999736701
RPRD1A,0.916154238,0.646537929,2.044005042,0.316309361,0.751767707,0.999736701
AGPAT3,1.837099471,-0.440683125,1.393256086,-0.31629729,0.751776868,0.999736701
PDCD6IP,2.755750429,0.378969549,1.19851726,0.316198658,0.751851726,0.999736701
GFM1,2.02004168,-0.426154278,1.347827365,-0.31617868,0.751866889,0.999736701
TRPT1,1.349629969,0.561749432,1.777109872,0.316102815,0.75192447,0.999736701
FBXO34,3.193637524,0.361146223,1.142541816,0.316090158,0.751934077,0.999736701
SNF8,3.143848649,0.33912485,1.073978796,0.31576494,0.752180931,0.999736701
SSRP1,1.24454065,-0.566321809,1.793870198,-0.315698321,0.752231502,0.999736701
CD53,13.35110431,0.169295447,0.536384985,0.315623016,0.752288666,0.999736701
TCTA,0.785659623,-0.68745719,2.178867603,-0.315511227,0.752373528,0.999736701
SMN1,0.785659623,-0.68745719,2.178867603,-0.315511227,0.752373528,0.999736701
ZBTB6,0.785659623,-0.68745719,2.178867603,-0.315511227,0.752373528,0.999736701
ERVK3-1,0.785659623,-0.68745719,2.178867603,-0.315511227,0.752373528,0.999736701
VPS26C,0.785659623,-0.68745719,2.178867603,-0.315511227,0.752373528,0.999736701
APH1A,3.490885417,0.323952643,1.026762319,0.315508894,0.752375299,0.999736701
F2R,1.569337271,0.498816188,1.582992695,0.315109595,0.752678443,0.999736701
ABCF1,7.675833974,-0.222005379,0.70469782,-0.315036279,0.752734108,0.999736701
SMIM13,1.247529156,0.573389417,1.821032507,0.3148705,0.75285998,0.999736701
FAM104A,3.015051275,-0.35049342,1.113216513,-0.314847485,0.752877456,0.999736701
PRKX,2.398456691,-0.383271778,1.219459787,-0.314296365,0.753295959,0.999736701
AHI1,1.309147522,0.54025875,1.719286633,0.314234253,0.75334313,0.999736701
SPATA33,1.644557785,-0.469444335,1.494044578,-0.314210394,0.753361249,0.999736701
CDK12,2.914281495,0.367477442,1.169599869,0.314190734,0.75337618,0.999736701
WNK1,3.812953907,0.31467936,1.001579177,0.314183209,0.753381895,0.999736701
CCDC69,2.601255347,0.388571269,1.237264194,0.314056828,0.753477878,0.999736701
NOP58,4.448445443,-0.292336387,0.93101738,-0.313996702,0.753523543,0.999736701
SMURF2,1.600831921,0.465524998,1.483570048,0.313787002,0.753682817,0.999736701
SRSF3,11.53156266,0.190351549,0.606678692,0.313760071,0.753703273,0.999736701
STAU2,0.798273949,-0.715842766,2.281562762,-0.313751074,0.753710107,0.999736701
ARRDC4,0.798273949,-0.715842766,2.281562762,-0.313751074,0.753710107,0.999736701
CTNNB1,3.183832218,0.361483687,1.152257718,0.31371774,0.753735426,0.999736701
TUBGCP2,2.251000105,0.407128199,1.300047953,0.313163986,0.754156078,0.999736701
TAF11,2.88491279,-0.346668584,1.107549134,-0.313005151,0.754276748,0.999736701
CMPK1,11.32559172,-0.196489989,0.628115048,-0.31282484,0.754413743,0.999736701
GMPR2,3.326790858,0.333341115,1.066031651,0.31269345,0.754513572,0.999736701
GPCPD1,3.369821949,0.321033762,1.027330136,0.312493278,0.754665671,0.999736701
TRPM7,3.88417175,0.303158051,0.970859713,0.312257319,0.754844974,0.999736701
ZBTB7A,3.455869487,-0.32043745,1.026371615,-0.312204123,0.754885399,0.999736701
GIMAP5,1.179302087,0.574629744,1.84868177,0.310832158,0.755928221,0.999736701
TMEM18,1.995514131,-0.437714672,1.409824777,-0.310474521,0.756200132,0.999736701
C19orf25,3.433655684,-0.316975007,1.023491071,-0.309699826,0.756789235,0.999736701
NDUFA4,30.33159178,0.11648191,0.376453317,0.309419269,0.757002614,0.999736701
NDUFAF8,6.286083152,0.259445493,0.838772538,0.309315674,0.757081409,0.999736701
STX12,2.652181707,-0.382189076,1.236296746,-0.309140243,0.757214848,0.999736701
UBA2,5.340891625,-0.263216099,0.851894165,-0.308977465,0.757338669,0.999736701
PRPF18,1.730677356,0.444243733,1.438079844,0.308914512,0.757386557,0.999736701
SEL1L,1.730677356,0.444243733,1.438079844,0.308914512,0.757386557,0.999736701
HERC2,1.824485145,-0.430893908,1.394982574,-0.308888381,0.757406436,0.999736701
FAM162A,6.936460654,0.224311942,0.726242742,0.308866346,0.757423198,0.999736701
CHI3L2,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
ABL2,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
HEMK1,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
RFT1,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
RPP14,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
ZBTB20-AS2,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
ZNF827,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
CYP4V2,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
PAM,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
MTMR1,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
ZNF275,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
ZFAT,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
FAM214B,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
YARS2,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
USP30,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
PGAM5,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
KBTBD6,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
LACC1,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
AL627171.1,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
TRIB3,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
GTPBP3,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
NUDT19,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
ZNF256,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
SBF1,0.543062995,-0.825991606,2.675418761,-0.308733578,0.757524199,0.999736701
LMBRD1,1.849713797,-0.448254725,1.452607754,-0.308586213,0.75763631,0.999736701
COMMD9,0.999687027,-0.633851898,2.055546823,-0.308361693,0.757807127,0.999736701
SF3B5,9.880300417,0.189208158,0.614107948,0.308102442,0.758004383,0.999736701
UTRN,5.003161285,-0.267035619,0.86702314,-0.30799134,0.758088922,0.999736701
MYD88,1.495742602,-0.470392124,1.527388223,-0.307971553,0.758103978,0.999736701
MPC1,4.224612733,-0.286455734,0.931275236,-0.307595138,0.758390421,0.999736701
KATNA1,1.253795154,0.560321625,1.821891434,0.307549404,0.758425225,0.999736701
CHD2,1.839126498,0.44279052,1.439843391,0.307526862,0.75844238,0.999736701
ICAM3,10.00369282,-0.188189883,0.612061227,-0.307469048,0.758486379,0.999736701
SLC25A38,2.519112105,-0.379894607,1.236187535,-0.307311469,0.758606307,0.999736701
BX284668.5,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
SPATA1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
CLCC1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
RNF144A,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
PREB,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
AC074117.1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
SLC8A1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
WNT10A,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
ALG3,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
RELL2,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
CENPQ,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
AC018647.2,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
EZH2,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
LMBR1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
ZMAT1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
PCNX3,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
AP5B1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
PDSS1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
CNNM2,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
TM6SF1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
AL109955.1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
MADCAM1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
ZNF234,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
PI4KA,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
EIF4ENIF1,0.456917081,-0.861562874,2.803690784,-0.307295968,0.758618104,0.999736701
TAZ,1.173329138,0.537375072,1.749416676,0.307173859,0.758711042,0.999736701
GOSR2,1.173329138,0.537375072,1.749416676,0.307173859,0.758711042,0.999736701
CLIC1,34.73802074,0.114065192,0.371357997,0.307156956,0.758723907,0.999736701
FTX,3.30411085,0.346649649,1.128576349,0.307156577,0.758724195,0.999736701
NUTM2B-AS1,3.190304045,0.365666756,1.191468583,0.306904236,0.758916264,0.999736701
C1GALT1,2.556170248,-0.359281111,1.17077178,-0.306875445,0.75893818,0.999736701
JADE2,1.71806303,0.456720096,1.488712252,0.3067887,0.75900421,0.999736701
DTD1,2.775382914,0.411767623,1.342222439,0.306780464,0.759010479,0.999736701
RPIA,2.420058815,-0.377171177,1.229459858,-0.306777952,0.759012391,0.999736701
ZBTB8OS,7.215498053,0.223072665,0.727812536,0.306497421,0.759225943,0.999736701
RASA1,0.820319423,0.635856384,2.075014551,0.306434663,0.75927372,0.999736701
CLN8,0.820319423,0.635856384,2.075014551,0.306434663,0.75927372,0.999736701
TIGAR,0.820319423,0.635856384,2.075014551,0.306434663,0.75927372,0.999736701
FLCN,0.820319423,0.635856384,2.075014551,0.306434663,0.75927372,0.999736701
TYK2,0.820319423,0.635856384,2.075014551,0.306434663,0.75927372,0.999736701
ARPC5L,8.053515208,-0.214263327,0.699525628,-0.306298038,0.759377733,0.999736701
SKAP2,1.297344374,-0.552733002,1.805146385,-0.306198437,0.759453562,0.999736701
TKT,12.97744435,-0.176867787,0.577693284,-0.306162096,0.75948123,0.999736701
KPNA3,1.347016843,-0.49644924,1.623952205,-0.305704342,0.759829767,0.999736701
IP6K2,2.170794465,0.395813998,1.295277652,0.305582357,0.759922655,0.999736701
WDR45B,2.170794465,0.395813998,1.295277652,0.305582357,0.759922655,0.999736701
DCUN1D1,1.356271347,0.510463926,1.670962981,0.305490865,0.759992326,0.999736701
TNFSF14,1.356271347,0.510463926,1.670962981,0.305490865,0.759992326,0.999736701
STK11,1.613446247,0.452135478,1.480987033,0.30529334,0.760142748,0.999736701
LENG8,2.051126874,-0.423035572,1.387635598,-0.304860709,0.760472242,0.999736701
ABCF2.1,0.903539912,0.65621512,2.154880438,0.304525072,0.760727895,0.999736701
EEA1,2.025898222,-0.405399718,1.332174096,-0.304314368,0.7608884,0.999736701
RNF130,2.567620107,0.378742982,1.244785901,0.304263554,0.760927109,0.999736701
POLR2C,3.949010794,0.316458992,1.040174778,0.304236364,0.760947823,0.999736701
PDIA6,6.850023091,0.234260928,0.770334548,0.304102845,0.761049539,0.999736701
UQCRH,21.39892014,-0.136440121,0.448904798,-0.303939993,0.761173608,0.999736701
ZNF101,1.889208422,0.425328627,1.399615543,0.303889614,0.761211991,0.999736701
TANK,5.731576628,0.245877521,0.809205222,0.303850635,0.761241688,0.999736701
H2AFV,13.30859767,0.17138829,0.564553127,0.303582217,0.761446201,0.999736701
PDCD6,8.872080003,-0.197473778,0.650844491,-0.303411615,0.761576195,0.999736701
SASS6,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
GDAP2,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
DCAF6,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
SELENOI,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
C2orf68,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
TSGA10,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
PMS1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
METTL6,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
CYB561D2.1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
TPRA1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
PIK3CB,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
LXN,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
DVL3,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
CETN3,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
FEM1C,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
PHACTR1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
FOXO3,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
CEP57L1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
MICAL1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
CENPW,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
SLC25A13,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
GAB3,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
ZNF395,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
NAA35,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
MAN1B1-DT,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
MAP3K8,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
FAM241B,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
AMN1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
NAA25,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
EEF2K,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
UTP4,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
MNT,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
P2RX5,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
PELP1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
MPDU1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
TSHZ1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
SNTA1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
ELL,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
CNOT3,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
PATZ1,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
TUBGCP6,0.438329807,-0.861594372,2.840044097,-0.30337359,0.76160517,0.999736701
C15orf61,6.05965074,0.240900132,0.794260889,0.303301012,0.761660475,0.999736701
MPRIP,3.407085922,0.319562357,1.054965113,0.302912725,0.761956374,0.999736701
MAPKAPK2,1.823757698,0.447489276,1.478653573,0.302632939,0.76216961,0.999736701
BCL7B,3.583180923,0.319000385,1.054497507,0.302514119,0.762260172,0.999736701
PGP,4.668367527,0.27435382,0.908332589,0.30204115,0.762620694,0.999736701
FAM172A,2.057099823,-0.394317764,1.306127472,-0.301898377,0.762729533,0.999736701
PFDN6,2.057099823,-0.394317764,1.306127472,-0.301898377,0.762729533,0.999736701
C14orf119,5.369249328,-0.265294742,0.879041413,-0.30180005,0.762804493,0.999736701
TRAC,47.83218066,-0.097790737,0.324257666,-0.301583424,0.762969646,0.999736701
PDHB,2.373228039,-0.368189361,1.22125066,-0.301485496,0.763044308,0.999736701
EID2,2.072150631,0.411079269,1.365142033,0.30112564,0.76331869,0.999736701
PECR,0.978032979,0.649305629,2.156841724,0.301044635,0.763380459,0.999736701
SLC12A9,0.978032979,0.649305629,2.156841724,0.301044635,0.763380459,0.999736701
AC016831.5,3.104913142,-0.323376296,1.074357944,-0.300994931,0.76341836,0.999736701
GNPTAB,3.859817357,0.299153452,0.994105882,0.300927152,0.763470045,0.999736701
ERBIN,3.456668967,0.313877089,1.043643742,0.300751182,0.763604237,0.999736701
TMEM167B,1.666070485,-0.441602043,1.470688105,-0.300268997,0.763971979,0.999736701
DUSP1,12.93507262,0.17952661,0.597974255,0.300224647,0.764005806,0.999736701
GNB2,4.962137971,0.279455242,0.930878501,0.300205925,0.764020086,0.999736701
MRPL22,2.809426208,0.362811826,1.209078439,0.300073026,0.764121454,0.999736701
YTHDF1,1.517344726,-0.458657017,1.528716019,-0.300027612,0.764156094,0.999736701
APTX,1.160714812,0.548192655,1.827750478,0.299927513,0.764232447,0.999736701
MRTO4,2.43118784,0.397121774,1.324479593,0.299832309,0.76430507,0.999736701
ECE1,1.083467271,0.573685024,1.913449159,0.299817229,0.764316573,0.999736701
STAG1,1.083467271,0.573685024,1.913449159,0.299817229,0.764316573,0.999736701
PACS1,3.89607602,-0.292445614,0.975890536,-0.299670509,0.764428496,0.999736701
RNF168,2.16279449,-0.418419739,1.396351396,-0.29965218,0.764442478,0.999736701
FBXO4,1.018274301,-0.57698835,1.92607307,-0.299567217,0.764507293,0.999736701
CSTF3,1.018274301,-0.57698835,1.92607307,-0.299567217,0.764507293,0.999736701
TXNDC9,3.128015849,0.336496019,1.123554925,0.299492274,0.764564466,0.999736701
CUL9,1.436737363,0.532996172,1.779993866,0.299437084,0.764606571,0.999736701
BRI3,10.3264799,0.183622391,0.613973263,0.299072292,0.764884887,0.999736701
LAG3,1.626086917,-0.493941921,1.651760345,-0.299039702,0.764909753,0.999736701
RASGEF1B,1.396254915,0.511785511,1.711521285,0.299023749,0.764921925,0.999736701
EXOSC1,2.22450228,-0.384856512,1.287599794,-0.298894512,0.765020535,0.999736701
CMC1,2.739112456,-0.348993682,1.167658369,-0.298883382,0.765029027,0.999736701
HRAS,2.603001023,-0.371046305,1.243818791,-0.298312188,0.765464903,0.999736701
TFG,3.908076463,-0.304087328,1.019427983,-0.298292114,0.765480223,0.999736701
SIRPG,1.294213119,-0.518186098,1.737323245,-0.298266946,0.76549943,0.999736701
PIP5K1A,1.005659975,-0.552179006,1.852207693,-0.298119378,0.765612052,0.999736701
TMEM175,1.005659975,-0.552179006,1.852207693,-0.298119378,0.765612052,0.999736701
BBS7,1.005659975,-0.552179006,1.852207693,-0.298119378,0.765612052,0.999736701
TENT2,1.005659975,-0.552179006,1.852207693,-0.298119378,0.765612052,0.999736701
VCL,1.005659975,-0.552179006,1.852207693,-0.298119378,0.765612052,0.999736701
ZNF263,1.005659975,-0.552179006,1.852207693,-0.298119378,0.765612052,0.999736701
USP22,1.005659975,-0.552179006,1.852207693,-0.298119378,0.765612052,0.999736701
PCYT2,1.005659975,-0.552179006,1.852207693,-0.298119378,0.765612052,0.999736701
DHX29,3.000003309,-0.331622751,1.112766866,-0.298016378,0.765690663,0.999736701
GSN,1.66314506,-0.444059378,1.490063349,-0.298013758,0.765692663,0.999736701
RTN3,3.332354351,0.330797963,1.11115571,0.297706217,0.765927398,0.999736701
MSH2,1.148412786,-0.553259019,1.860277681,-0.297406685,0.76615604,0.999736701
EIF4B,15.81197938,-0.15549301,0.522884837,-0.297375251,0.766180036,0.999736701
CBLB,1.334402517,-0.48342489,1.627293758,-0.297072909,0.766410847,0.999736701
KCNK6,1.334402517,-0.48342489,1.627293758,-0.297072909,0.766410847,0.999736701
RALB,1.870621148,0.408152775,1.374345257,0.296979797,0.766481934,0.999736701
RNF13,3.992081787,-0.294851687,0.992870133,-0.296969037,0.766490148,0.999736701
HAPLN3,1.715254011,0.474051143,1.597219226,0.296797794,0.76662089,0.999736701
HERC4,2.634206112,-0.381624211,1.2862902,-0.296685935,0.766706296,0.999736701
PIK3CA,1.653429816,0.45001037,1.517025957,0.296639862,0.766741475,0.999736701
UBE2K,2.911117566,0.330837915,1.115956449,0.296461314,0.766877807,0.999736701
ZNHIT3,4.432816267,-0.279956932,0.944598163,-0.296376748,0.76694238,0.999736701
PSIP1,12.31158455,-0.172527862,0.582331737,-0.296270752,0.76702332,0.999736701
PRKRA,2.202900156,-0.389034902,1.31340668,-0.296202926,0.767075114,0.999736701
SSBP4,6.654317477,0.224629417,0.758576278,0.296119749,0.767138632,0.999736701
TGFBR2,3.313116676,-0.310412203,1.048518512,-0.296048377,0.767193137,0.999736701
CCDC130,3.421620364,-0.32403122,1.094893484,-0.29594771,0.767270014,0.999736701
BIN1,6.925235874,-0.216790872,0.733213978,-0.295672039,0.767480553,0.999736701
LMAN2,8.23982357,-0.196974024,0.666235604,-0.295652203,0.767495702,0.999736701
COPZ1,3.159510498,0.318331504,1.07855541,0.295146175,0.767882217,0.999736701
LYRM9,1.303200917,-0.51402603,1.741653383,-0.295136813,0.767889369,0.999736701
NDUFS1,2.26692233,0.36957531,1.253458336,0.294844511,0.768112662,0.999736701
PSMA2,8.80729911,-0.217073276,0.736467377,-0.294749344,0.768185366,0.999736701
CRTAP,1.578936748,0.468436963,1.590207506,0.294575998,0.7683178,0.999736701
NEPRO,1.58227099,-0.50061386,1.701973715,-0.294137245,0.768653031,0.999736701
MAX,3.666386768,-0.29254848,0.99538271,-0.293905527,0.768830094,0.999736701
ZNF652,3.666386768,-0.29254848,0.99538271,-0.293905527,0.768830094,0.999736701
WDR75,1.188602184,-0.52111167,1.773321555,-0.293861916,0.768863421,0.999736701
DNAJB2,1.188602184,-0.52111167,1.773321555,-0.293861916,0.768863421,0.999736701
C16orf72,1.325069747,0.498611697,1.69706012,0.293809094,0.768903785,0.999736701
DSTN,9.245671984,0.187262244,0.638327992,0.293363673,0.769244189,0.999736701
CBFB,2.601344771,0.350026265,1.194454054,0.293042888,0.76948937,0.999736701
MRPL1,2.770314057,-0.340046694,1.16110253,-0.292865346,0.769625078,0.999736701
SYNRG,6.966159049,-0.23740782,0.810798476,-0.292807433,0.769669347,0.999736701
GABPB1-AS1,6.899286105,0.21374732,0.731080171,0.29237193,0.770002268,0.999736701
PARVG,3.627257225,0.311222876,1.065631673,0.292054829,0.770244703,0.999736701
ZSCAN32,0.897566964,0.605322898,2.074173833,0.291838075,0.770410432,0.999736701
SGTA,0.897566964,0.605322898,2.074173833,0.291838075,0.770410432,0.999736701
GPR89B,1.064879997,0.532473799,1.825034901,0.291760886,0.770469453,0.999736701
CCT4,7.091248785,0.213457812,0.732802879,0.291289538,0.770829888,0.999736701
CENPK,2.093546925,0.400409094,1.374937556,0.291219839,0.770883191,0.999736701
CWC25,3.533117028,-0.293554346,1.00814,-0.291184107,0.770910517,0.999736701
USP14,3.533117028,-0.293554346,1.00814,-0.291184107,0.770910517,0.999736701
DARS2,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
CR1,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
SLC1A4,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
RABL2A,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
TIPARP-AS1,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
WDR53,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
HERC6,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
NOD1,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
RABGEF1,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
AC078846.1,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
AC244090.1,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
NSMAF,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
GLI4,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
PPP1R16A,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
CORO2A,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
RAB20,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
GCH1,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
CYFIP1,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
AP3S2,0.444302755,-0.823795789,2.829175681,-0.291178733,0.770914627,0.999736701
