,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GRAMD1A,24.32076897,-0.1755563,0.45680222,-0.384315776,0.700744417,0.999812872
GADD45G,36.70551314,0.163020617,0.424189271,0.384311034,0.700747931,0.999812872
SETD1A,3.748963867,-0.443268529,1.153652792,-0.384230448,0.700807653,0.999812872
MAPK8IP3,2.916395631,-0.493747928,1.28542458,-0.384112717,0.700894907,0.999812872
TUFT1,0.552110392,1.002475419,2.609905699,0.384104077,0.70090131,NA
AC009093.6,0.552110392,1.002475419,2.609905699,0.384104077,0.70090131,NA
RNF38,19.63079706,-0.204310631,0.531997864,-0.384044081,0.700945776,0.999812872
HCAR3,43.1822867,-0.183349771,0.477489344,-0.383987147,0.700987974,0.999812872
MYDGF,808.3865543,-0.060150845,0.15669972,-0.383860579,0.701081785,0.999812872
WFIKKN1,1.496830986,0.655686997,1.708464332,0.383787349,0.701136065,NA
PPM1F,8.758964208,-0.292477798,0.76208854,-0.383784537,0.70113815,0.999812872
AC005838.2,2.517677673,0.531107747,1.384402524,0.383636795,0.701247665,0.999812872
RIOK1,52.78335896,0.133553576,0.348202374,0.383551596,0.701310822,0.999812872
PARP14,210.9214963,-0.079527121,0.207401075,-0.383446041,0.701389071,0.999812872
ILDR1,0.548067219,0.990329568,2.583092532,0.383389118,0.70143127,NA
UBE2T,8.443499525,0.289149107,0.754431831,0.383267375,0.701521527,0.999812872
CYB561D2,115.848156,-0.098367151,0.256707318,-0.383187952,0.701580411,0.999812872
MLYCD,23.44138795,-0.197485069,0.515451331,-0.383130388,0.701623089,0.999812872
MTMR2,11.15256334,0.27766257,0.724790925,0.383093332,0.701650564,0.999812872
MIER2,8.695994218,0.301668638,0.788042295,0.382807675,0.701862371,0.999812872
AC091729.3,1.28803784,-0.692769626,1.810214984,-0.382700194,0.701942071,NA
RNF44,11.60755149,0.247995457,0.648057168,0.382675279,0.701960547,0.999812872
NCBP2-AS2,65.50492947,0.12872683,0.33651331,0.38253117,0.702067414,0.999812872
C4orf33,29.26098145,0.197982788,0.517615876,0.38248979,0.702098101,0.999812872
ELL2,59.2821375,0.125982414,0.329417806,0.3824396,0.702135322,0.999812872
DDX55,27.64692244,-0.175049353,0.457785371,-0.382383021,0.702177283,0.999812872
TRIM44,162.6963086,0.089075203,0.233034885,0.382239778,0.702283519,0.999812872
KLF12,1.262494341,0.72088667,1.8863418,0.382161213,0.70234179,NA
EIF2S3,173.7298805,0.083181937,0.21775143,0.38200409,0.702458331,0.999812872
AL161421.1,11.36619959,0.249736068,0.654111695,0.381794226,0.702614002,0.999812872
SERPING1,929.72876,0.140475178,0.368055752,0.381668206,0.702707486,0.999812872
RPP40,11.86393405,-0.242323954,0.635060159,-0.381576376,0.70277561,0.999812872
MTERF2,10.32452222,-0.280507853,0.735243105,-0.381517149,0.702819549,0.999812872
PDCL,137.5614502,-0.08851516,0.232011877,-0.381511332,0.702823864,0.999812872
CDKN2B-AS1,2.485049453,0.576711869,1.512440051,0.381312217,0.70297159,NA
TBX6,0.939244495,-0.858312089,2.251096119,-0.381286291,0.702990825,NA
CXorf40A,6.402428047,0.328652455,0.862007446,0.381264056,0.703007322,0.999812872
ENTPD3-AS1,26.7110554,-0.172102532,0.451607468,-0.381088765,0.703137384,0.999812872
AP000915.1,1.223518915,0.711119623,1.866260449,0.381039862,0.70317367,NA
FADS3,12.95287317,0.255487881,0.670525406,0.381026398,0.70318366,0.999812872
LINC01094,116.9624254,-0.105532815,0.276985727,-0.381004522,0.703199893,0.999812872
AC018362.1,0.764003062,0.883946756,2.320978109,0.380850966,0.703313838,NA
ZNF17,2.901370262,-0.472355137,1.240329298,-0.380830428,0.70332908,0.999812872
SGMS1,42.18992309,-0.151266049,0.397425314,-0.380615034,0.703488924,0.999812872
DTNB,6.203552466,0.343543579,0.902631047,0.38060244,0.70349827,0.999812872
TACO1,29.10819176,-0.165897037,0.435962046,-0.380530918,0.703551351,0.999812872
TMEM266,0.836108904,0.897913236,2.359819168,0.380500866,0.703573654,NA
PYGB,36.51250679,-0.153777041,0.404198745,-0.380449081,0.703612087,0.999812872
ASAP3,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
ARL9,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
KLKB1,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
AL024498.1,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
AL008729.1,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
HOXA5,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
AP001160.2,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
AL157786.1,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
KITLG,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
AL138976.2,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
AC093512.1,0.31740176,1.315706617,3.45871439,0.380403372,0.703646012,NA
PNPLA7,3.797708167,0.438280454,1.152275072,0.380360961,0.703677489,0.999812872
S100A13,559.3680729,0.20162782,0.530236875,0.380259899,0.7037525,0.999812872
PLEKHA3,68.44426412,0.111927918,0.294346001,0.380259685,0.703752658,0.999812872
OXR1,78.07288775,0.109827945,0.288887137,0.380175963,0.703814801,0.999812872
MAP2K2,206.7827777,0.084158805,0.2213709,0.380171039,0.703818456,0.999812872
IFI27,2102.339606,-0.368887063,0.970430922,-0.38012707,0.703851092,0.999812872
ROM1,1.153737261,-0.717108566,1.886513383,-0.380123763,0.703853547,NA
MYC,10.06199921,0.270312305,0.711341718,0.380003448,0.703942856,0.999812872
AC096667.1,43.48250395,-0.144598523,0.380557207,-0.379965272,0.703971194,0.999812872
C15orf41,3.3991938,-0.439506512,1.157155807,-0.379816192,0.704081862,0.999812872
FAM92A,30.23007946,-0.171371461,0.451242563,-0.37977681,0.704111098,0.999812872
KIFC2,2.196528494,0.545627246,1.437549898,0.379553605,0.704276806,NA
DGKA,10.24401105,-0.297723814,0.784668201,-0.379426378,0.704371265,0.999812872
C2orf92,0.544024046,0.978945184,2.580722568,0.379329881,0.704442913,NA
CKAP2L,0.544024046,0.978945184,2.580722568,0.379329881,0.704442913,NA
AC026202.2,0.544024046,0.978945184,2.580722568,0.379329881,0.704442913,NA
PLLP,0.544024046,0.978945184,2.580722568,0.379329881,0.704442913,NA
AC006449.6,0.544024046,0.978945184,2.580722568,0.379329881,0.704442913,NA
AC011444.2,0.544024046,0.978945184,2.580722568,0.379329881,0.704442913,NA
SNRPE,212.099592,0.078526803,0.207040372,0.379282564,0.704478046,0.999812872
LDAH,8.254991709,0.300348104,0.792099512,0.379179762,0.704554379,0.999812872
ATPAF1,40.3799419,-0.161134113,0.424984451,-0.379152961,0.70457428,0.999812872
CPNE2,25.49779627,0.18941965,0.499661291,0.379096106,0.704616498,0.999812872
HUWE1,70.19351087,-0.124221815,0.327700213,-0.37907151,0.704634762,0.999812872
AC092587.1,3.987011474,-0.424123199,1.119797635,-0.378749862,0.704873623,0.999812872
SNHG10,4.526003948,0.391885332,1.034923277,0.378661241,0.704939439,0.999812872
GMCL1,44.05625459,0.134505867,0.35532222,0.378546173,0.7050249,0.999812872
PSD3,40.93159525,0.165883106,0.438281221,0.378485544,0.705069931,0.999812872
SAMSN1,57.24256204,-0.130201971,0.3442192,-0.378253076,0.7052426,0.999812872
LINC02243,0.533337604,1.05929415,2.800607017,0.378237341,0.705254289,NA
AC087164.1,0.533337604,1.05929415,2.800607017,0.378237341,0.705254289,NA
AC005253.1,0.963766214,0.784230091,2.073426694,0.378228993,0.705260489,NA
NUP107,31.3461518,0.156207616,0.41306492,0.37816723,0.705306368,0.999812872
ZNF835,1.798911315,0.723183197,1.913000494,0.378036074,0.705403796,NA
MCOLN1,317.5686932,0.084989797,0.22483534,0.378009067,0.705423859,0.999812872
SIPA1L3,3.426052934,-0.437278923,1.157247299,-0.37786126,0.705533663,0.999812872
HNRNPUL2,23.96080599,0.177379269,0.469431178,0.37786001,0.705534592,0.999812872
RYBP,21.51122107,0.183438764,0.485485575,0.377845961,0.705545028,0.999812872
RPP14,13.84106511,0.236525184,0.626016888,0.377825564,0.705560181,0.999812872
RUSC1-AS1,1.136703305,-0.700395593,1.853758642,-0.377824587,0.705560908,NA
AC233280.1,1.136703305,-0.700395593,1.853758642,-0.377824587,0.705560908,NA
AC018645.2,1.136703305,-0.700395593,1.853758642,-0.377824587,0.705560908,NA
SEMA4B,1.136703305,-0.700395593,1.853758642,-0.377824587,0.705560908,NA
ADGRE5,188.9993909,0.095407337,0.25254899,0.377777543,0.705595858,0.999812872
TLK1,111.0580393,0.098368144,0.260398878,0.377759476,0.70560928,0.999812872
FAHD1,35.97338541,0.151241098,0.400368158,0.377755061,0.705612561,0.999812872
DDX3X,169.4092901,-0.085891637,0.227462826,-0.377607359,0.705722297,0.999812872
LPAR6,25.33891302,-0.169957597,0.450120484,-0.377582453,0.705740802,0.999812872
PLA1A,3.910156588,0.417551404,1.106476718,0.377370257,0.705898467,0.999812872
TSGA10,6.706283356,0.387004744,1.025616512,0.377338644,0.705921957,0.999812872
TCF20,8.115312168,0.290950287,0.771645079,0.377051957,0.706134993,0.999812872
TTF2,26.33321565,0.16800264,0.445571971,0.377049389,0.706136901,0.999812872
KIZ,10.91764799,-0.260397519,0.690691799,-0.377009716,0.706166385,0.999812872
YARS2,66.91232603,-0.117319897,0.311220423,-0.376967218,0.706197967,0.999812872
SNTB2,23.98958717,0.184096384,0.488473389,0.376881092,0.706261974,0.999812872
TLE1,10.74370896,0.257867702,0.684232232,0.376871609,0.706269021,0.999812872
HDAC3,42.04690562,-0.141245427,0.374900972,-0.376753964,0.706356455,0.999812872
TARBP2,15.97069495,-0.207817121,0.551622105,-0.376738204,0.706368168,0.999812872
NEK6,96.94777687,0.106977798,0.283959121,0.376736614,0.70636935,0.999812872
NIFK-AS1,8.400458003,0.287883845,0.764200167,0.376712617,0.706387185,0.999812872
NSF,39.42117107,0.142669309,0.378955698,0.37648018,0.706559947,0.999812872
METTL8,25.90472809,-0.169182487,0.449757999,-0.376163374,0.706795443,0.999812872
GPI,116.1582466,-0.100074508,0.266269617,-0.375839005,0.707036589,0.999812872
IDNK,40.26744392,0.145371081,0.386950145,0.375684264,0.707151638,0.999812872
CAPN10,11.51833577,0.246778107,0.656957792,0.375637689,0.707186267,0.999812872
GOLGB1,228.5486598,-0.091648725,0.244143645,-0.375388535,0.707371531,0.999812872
GGA1,65.38653316,0.113045202,0.301219572,0.375291688,0.707443547,0.999812872
GIT1,15.06654299,0.230591429,0.614678016,0.375141819,0.707554997,0.999812872
CERCAM,3.015205149,0.505853451,1.348562612,0.375105647,0.707581897,0.999812872
CDC7,2.48100628,0.571795154,1.524518197,0.375066139,0.707611279,NA
ZDHHC24,103.1417041,0.098169124,0.261807679,0.374966558,0.707685338,0.999812872
OXSM,14.14123039,-0.223058391,0.59547197,-0.374590916,0.70796473,0.999812872
SEC24C,10.1313528,0.261285852,0.697593986,0.374552902,0.707993006,0.999812872
RGL1,0.529294431,1.047973658,2.799653624,0.374322612,0.708164311,NA
AC100814.1,0.529294431,1.047973658,2.799653624,0.374322612,0.708164311,NA
AC022400.6,0.529294431,1.047973658,2.799653624,0.374322612,0.708164311,NA
MCM3AP-AS1,0.529294431,1.047973658,2.799653624,0.374322612,0.708164311,NA
ANKRD39,34.70725147,-0.148367373,0.396537462,-0.374157267,0.708287314,0.999812872
RNF14,39.73440279,-0.137338485,0.367436209,-0.373775043,0.708571688,0.999812872
MRPS36,217.6878165,0.082037529,0.219493614,0.373758158,0.708584252,0.999812872
C9orf40,10.44095105,0.272038199,0.727957968,0.373700422,0.708627212,0.999812872
POMT2,2.13655217,0.544175015,1.45657091,0.373600084,0.708701871,NA
CENPB,33.77178157,0.151020756,0.404427641,0.373418481,0.708837007,0.999812872
RARS2,38.61925061,0.14291585,0.382826728,0.373317325,0.708912284,0.999812872
AL031283.1,0.539980873,0.968036857,2.594454351,0.373117706,0.709060841,NA
AC138356.1,0.539980873,0.968036857,2.594454351,0.373117706,0.709060841,NA
AC004817.3,0.539980873,0.968036857,2.594454351,0.373117706,0.709060841,NA
C17orf51,8.746601633,-0.295386784,0.791766936,-0.373072896,0.70909419,0.999812872
PYCR3,3.407575901,-0.431728317,1.157235266,-0.373068752,0.709097275,0.999812872
DNAJC27,3.024984399,-0.45861622,1.22981947,-0.372913449,0.709212862,0.999812872
RBM43,39.80829344,0.158789771,0.425937796,0.372800376,0.709297023,0.999812872
TEF,4.225845662,0.482021963,1.293446035,0.37266492,0.709397848,0.999812872
EVL,336.6517088,-0.089066952,0.239123653,-0.372472365,0.709541184,0.999812872
IRGQ,6.373560634,0.327730131,0.880222632,0.372326408,0.709649839,0.999812872
HSPA9,152.8075828,-0.102439378,0.275136003,-0.372322692,0.709652605,0.999812872
NRIP3,2.462802386,0.595531938,1.599728641,0.372270598,0.709691387,NA
CFAP53,1.953098849,-0.572129411,1.537590474,-0.372094794,0.709822272,NA
SARM1,3.431881173,0.436327819,1.172703337,0.372070076,0.709840675,0.999812872
CAMKK1,7.767423003,-0.317182586,0.852551616,-0.372039158,0.709863694,0.999812872
C1orf122,166.2980269,0.07954491,0.21386542,0.371939094,0.709938197,0.999812872
LONRF1,16.95424044,0.216099142,0.581109634,0.371873274,0.709987204,0.999812872
MICAL1,45.88152103,-0.134084595,0.36069962,-0.371734782,0.710090325,0.999812872
FDX2,55.44524622,-0.129524115,0.34848911,-0.37167335,0.710136069,0.999812872
SERPINF1,22.43491446,0.192338126,0.517537774,0.371640749,0.710160345,0.999812872
CPSF4,12.34485225,0.248663368,0.669188477,0.371589435,0.710198556,0.999812872
TFB2M,17.73739649,-0.198906894,0.535392942,-0.371515718,0.710253451,0.999812872
ZNF48,3.257148866,0.445842977,1.200401635,0.371411504,0.710331058,0.999812872
GPRASP2,0.74783037,0.846599979,2.279539447,0.3713908,0.710346477,NA
DUOX1,0.74783037,0.846599979,2.279539447,0.3713908,0.710346477,NA
CDK4,67.76005838,0.114391259,0.308018912,0.371377386,0.710356466,0.999812872
TUBA1A,326.9785792,-0.073670102,0.198392816,-0.371334524,0.710388387,0.999812872
C11orf58,438.746146,-0.067213195,0.181040089,-0.37126139,0.710442853,0.999812872
CTSL,2742.965155,0.062505548,0.168403824,0.371164662,0.710514892,0.999812872
HLX,2.320514617,0.529268568,1.42621378,0.371100445,0.71056272,NA
XPNPEP3,12.84477067,-0.243872287,0.65731148,-0.371014799,0.710626509,0.999812872
SNX20,31.2362075,-0.159571315,0.430098325,-0.371011246,0.710629156,0.999812872
SLC22A15,8.810594516,0.286175772,0.771392698,0.370985846,0.710648074,0.999812872
RNFT1,124.6006767,-0.08885753,0.23952073,-0.370980542,0.710652024,0.999812872
STIM1,30.67282134,-0.164384028,0.443110506,-0.370977501,0.710654289,0.999812872
CCDC180,2.284215211,0.623856648,1.681789649,0.370948084,0.7106762,NA
PPIP5K2,104.7241177,-0.098149275,0.264763125,-0.370705987,0.710856531,0.999812872
SNRPD3,272.4581616,0.080207127,0.216366466,0.370700362,0.71086072,0.999812872
SELENOO,26.59414427,0.210539294,0.568022586,0.370653033,0.710895976,0.999812872
DBF4B,2.721437762,-0.469816929,1.268027894,-0.370509932,0.711002577,0.999812872
IL23A,0.955679868,0.769739432,2.07782441,0.370454514,0.711043862,NA
TGM2,369.8270073,0.208306294,0.562592185,0.370261621,0.711187567,0.999812872
NARF,32.47178518,-0.159000358,0.429498895,-0.37019969,0.711233708,0.999812872
DNAJC28,4.645255845,-0.37827844,1.022072584,-0.370109174,0.711301147,0.999812872
ARHGAP25,70.37210704,-0.115067077,0.310904613,-0.370104116,0.711304916,0.999812872
C2orf40,0.597291018,-1.02566269,2.772026986,-0.370004583,0.711379075,NA
PARD3B,0.597291018,-1.02566269,2.772026986,-0.370004583,0.711379075,NA
SH3D19,0.597291018,-1.02566269,2.772026986,-0.370004583,0.711379075,NA
AC005840.2,0.597291018,-1.02566269,2.772026986,-0.370004583,0.711379075,NA
SLX1B,0.597291018,-1.02566269,2.772026986,-0.370004583,0.711379075,NA
AL136531.1,0.597291018,-1.02566269,2.772026986,-0.370004583,0.711379075,NA
CERS4,0.597291018,-1.02566269,2.772026986,-0.370004583,0.711379075,NA
ZNF879,4.746326544,-0.395855532,1.070002835,-0.369957461,0.711414186,0.999812872
RUBCNL,9.499857201,0.2871334,0.776190846,0.369926289,0.711437413,0.999812872
GMNN,23.04579115,0.174765351,0.472528792,0.369851221,0.711493348,0.999812872
FKBP15,215.0432329,0.076814292,0.207760434,0.369725316,0.711587167,0.999812872
LYL1,69.51734588,0.117377594,0.317522442,0.369667079,0.711630564,0.999812872
COG3,10.58187375,-0.264484399,0.715648313,-0.369573146,0.711700563,0.999812872
CTR9,69.04182736,0.111245763,0.301061698,0.369511512,0.711746494,0.999812872
SH2D4A,9.957301461,0.267885405,0.724988911,0.369502761,0.711753015,0.999812872
AC009318.1,5.300630446,0.382849946,1.036304069,0.369437849,0.71180139,0.999812872
MRPL2,70.87142407,-0.111355375,0.301504478,-0.369332409,0.711879971,0.999812872
GINS3,1.019436683,-0.742473314,2.010327156,-0.369329595,0.711882069,NA
AKT1S1,11.83706994,0.237208459,0.642536328,0.369175171,0.711997161,0.999812872
C5orf51,29.86052979,-0.156857373,0.42510398,-0.368985896,0.712138237,0.999812872
OXLD1,75.35344642,0.109521076,0.296859462,0.368932408,0.712178107,0.999812872
MAOA,0.754407557,-0.930791716,2.523348457,-0.368871653,0.712223393,NA
CRKL,10.02330662,0.258767828,0.701719235,0.368762626,0.712304664,0.999812872
DNAJC12,0.340217721,1.239737718,3.362954208,0.368645435,0.712392025,NA
CALHM3,0.340217721,1.239737718,3.362954208,0.368645435,0.712392025,NA
AC008758.4,0.340217721,1.239737718,3.362954208,0.368645435,0.712392025,NA
ORC4,34.64090912,0.15380588,0.417226182,0.36863909,0.712396755,0.999812872
TIGD5,10.37161566,-0.254825889,0.691522873,-0.368499582,0.712500757,0.999812872
CHTOP,58.34505714,-0.116320795,0.315668526,-0.368490316,0.712507665,0.999812872
FAM217B,21.61349863,0.185207282,0.502767579,0.368375547,0.712593228,0.999812872
STK35,7.432159338,0.295025585,0.8008946,0.368370052,0.712597325,0.999812872
MRPL27,178.4565245,-0.07970382,0.216373263,-0.368362609,0.712602874,0.999812872
ACP5,2814.06274,-0.057000534,0.154743899,-0.368353998,0.712609294,0.999812872
KCNC1,0.737143928,0.908198623,2.466039371,0.368282289,0.712662758,NA
ERC1,39.16591067,0.146554038,0.397953729,0.36826904,0.712672635,0.999812872
GSTM2,0.805206598,0.910147488,2.471586257,0.368244275,0.7126911,NA
CPEB3,8.701875377,0.2835588,0.770047041,0.368235686,0.712697504,0.999812872
NFYC,40.54052316,0.143180713,0.388869021,0.368197786,0.712725761,0.999812872
ANKZF1,13.75240646,0.218296349,0.593163053,0.368020814,0.712857715,0.999812872
MESP1,5.303876887,0.369352648,1.003751113,0.367972342,0.712893857,0.999812872
NUS1,62.87486576,0.124443338,0.3382188,0.367937375,0.712919931,0.999812872
NFS1,22.18493553,-0.181835296,0.494492254,-0.367721222,0.713081115,0.999812872
EPOR,7.696102501,-0.28852841,0.78507669,-0.367516211,0.713234002,0.999812872
CEP295,22.50052946,-0.183293361,0.498739034,-0.367513567,0.713235974,0.999812872
COQ7,20.20476992,-0.208320999,0.566878107,-0.367488171,0.713254914,0.999812872
AP003469.4,1.440545696,-0.65443637,1.780886485,-0.367477869,0.713262597,NA
LRP1,344.6220052,-0.066110015,0.179911861,-0.367457791,0.713277571,0.999812872
IBA57,4.362437356,0.386296506,1.05155631,0.367356938,0.713352788,0.999812872
KIAA1211L,4.176332728,0.424911982,1.156772369,0.367325494,0.713376239,0.999812872
IGFBP2,984.9849816,0.189282312,0.5153941,0.367257429,0.713427006,0.999812872
CITED4,7.541514694,0.310982827,0.846800643,0.367244439,0.713436694,0.999812872
RAB3GAP1,47.01754149,0.132330823,0.360406564,0.367170957,0.713491501,0.999812872
ITFG2,30.95150957,-0.161161284,0.439014198,-0.367098113,0.713545835,0.999812872
DYNLT1,390.9722972,0.063773731,0.173755567,0.367031299,0.713595672,0.999812872
HSDL1,13.75176502,0.228228196,0.62190965,0.366979667,0.713634185,0.999812872
TOM1L1,3.405613549,0.505050532,1.376931865,0.366794135,0.713772583,0.999812872
RGS3,12.60523353,-0.232572194,0.634130676,-0.366757519,0.713799897,0.999812872
ZNF689,7.094554793,0.319346858,0.870747063,0.366750428,0.713805188,0.999812872
ZNF287,5.399703178,-0.364642387,0.994616407,-0.366616099,0.713905398,0.999812872
USO1,108.1217348,0.091427973,0.249462014,0.36650058,0.71399158,0.999812872
ZNF212,5.004735631,-0.363008805,0.990605326,-0.366451498,0.714028199,0.999812872
HDGFL3,20.64920809,0.197221949,0.538207945,0.366441912,0.71403535,0.999812872
SRXN1,0.771441514,-0.890395411,2.43035269,-0.366364691,0.714092964,NA
INTS6L,2.316326054,-0.50453175,1.377150033,-0.36635932,0.714096971,NA
ZXDC,19.18500345,0.194987008,0.532327751,0.366291269,0.714147744,0.999812872
AC009275.1,0.329531279,1.371302454,3.744226601,0.366244515,0.714182628,NA
AL133551.1,0.329531279,1.371302454,3.744226601,0.366244515,0.714182628,NA
AL137779.1,0.329531279,1.371302454,3.744226601,0.366244515,0.714182628,NA
ZNF667,0.329531279,1.371302454,3.744226601,0.366244515,0.714182628,NA
ST20,12.63728807,-0.232794092,0.635930043,-0.366068712,0.714313804,0.999812872
ZNF429,6.801747972,-0.317703798,0.868230015,-0.365921234,0.714423851,0.999812872
EEFSEC,23.32133134,0.169806709,0.464107445,0.365878011,0.714456105,0.999812872
DCAF17,11.3992277,-0.242461599,0.662789131,-0.36582012,0.714499306,0.999812872
NDUFB8,503.4254304,-0.06427353,0.175802,-0.365601814,0.714662222,0.999812872
SFI1,7.93932878,0.291121472,0.796297146,0.365594017,0.71466804,0.999812872
DCUN1D4,18.04037162,-0.209592393,0.573357063,-0.365552997,0.714698654,0.999812872
DRG2,49.26962006,-0.124971216,0.341943162,-0.365473652,0.714757871,0.999812872
MT1E,31.32111761,-0.174810192,0.478321966,-0.365465533,0.714763931,0.999812872
DVL1,4.207431942,0.408111145,1.116792554,0.36543147,0.714789353,0.999812872
AC007620.2,1.182302153,0.691240609,1.891632888,0.365420063,0.714797867,NA
CEP72,1.182302153,0.691240609,1.891632888,0.365420063,0.714797867,NA
TSR2,70.04756795,-0.11201026,0.306590589,-0.365341481,0.714856518,0.999812872
ARFGAP2,41.42376475,-0.139214503,0.381086206,-0.365309741,0.714880208,0.999812872
THOC1,43.03193362,0.132121927,0.361777131,0.365202541,0.714960222,0.999812872
ZNF583,10.9801668,-0.254382088,0.696568336,-0.365193298,0.714967121,0.999812872
PSMD6-AS2,0.951636695,0.763028725,2.090315347,0.365030437,0.715088686,NA
ARFGAP3,107.627875,-0.094935595,0.260157699,-0.364915571,0.715174431,0.999812872
INAFM1,12.85389134,-0.230657946,0.632139533,-0.364884546,0.715197591,0.999812872
PIKFYVE,19.31180981,0.185727651,0.509176171,0.364761082,0.715289759,0.999812872
YIPF3,131.3505562,0.084678284,0.232186399,0.364699588,0.715335666,0.999812872
AP000763.3,1.961185195,-0.548472657,1.50405032,-0.364663768,0.715362408,NA
PCNX2,3.189086196,0.438046605,1.201331177,0.364634343,0.715384375,0.999812872
SLC4A5,0.336174548,1.223922963,3.357384863,0.364546519,0.715449943,NA
AC009948.3,0.336174548,1.223922963,3.357384863,0.364546519,0.715449943,NA
MAK,0.336174548,1.223922963,3.357384863,0.364546519,0.715449943,NA
AL592211.1,0.336174548,1.223922963,3.357384863,0.364546519,0.715449943,NA
AC022075.1,0.336174548,1.223922963,3.357384863,0.364546519,0.715449943,NA
CADM4,0.336174548,1.223922963,3.357384863,0.364546519,0.715449943,NA
MCCC1,21.42182513,-0.181173755,0.496984139,-0.364546352,0.715450067,0.999812872
Sep-08,12.79719009,-0.239395973,0.656734542,-0.364524716,0.71546622,0.999812872
DHX35,5.73054025,0.361729963,0.992523722,0.364454728,0.715518474,0.999812872
CDIPT,65.59069179,-0.110779563,0.30406112,-0.364333208,0.715609205,0.999812872
FLVCR2,60.43783097,0.121360775,0.333133134,0.364301124,0.715633161,0.999812872
PIK3C2A,31.78798739,-0.150912978,0.414363443,-0.364204373,0.715705401,0.999812872
BRAT1,21.54349181,-0.186239063,0.511406398,-0.364170381,0.715730783,0.999812872
PIGN,18.02353528,0.203660341,0.559251082,0.364166199,0.715733906,0.999812872
CR1L,1.485073454,0.647099105,1.777013274,0.364149843,0.715746118,NA
KCNC4,2.147238612,0.523756787,1.438779333,0.364028573,0.715836673,NA
ZNF627,3.107776683,-0.438169559,1.203720343,-0.364012756,0.715848484,0.999812872
RCCD1,12.20353672,-0.250719199,0.689069178,-0.363852001,0.715968529,0.999812872
PRKN,0.5359377,0.957867091,2.632630149,0.363844155,0.715974388,NA
AC007336.2,1.130921301,-0.708351669,1.947793724,-0.363668729,0.716105397,NA
MGRN1,29.24466908,-0.155887191,0.428657879,-0.363663421,0.716109361,0.999812872
GAA,332.9991551,0.068714525,0.189024706,0.363521397,0.716215432,0.999812872
NUFIP1,26.618796,0.175121206,0.481743408,0.36351552,0.716219821,0.999812872
ZNF471,2.529435205,0.504029022,1.38657738,0.363505873,0.716227026,0.999812872
TAS2R31,0.431792379,-1.206998125,3.321978344,-0.363337144,0.716353049,NA
ZDHHC14,6.481952186,0.341224162,0.939254748,0.363292453,0.71638643,0.999812872
ARHGEF10,0.974452656,0.74156523,2.041418668,0.363259748,0.716410859,NA
ZNRF2,40.68023714,0.145618346,0.400930661,0.363200821,0.716454874,0.999812872
PRKAR2B,44.05844276,-0.145543831,0.400738498,-0.363189042,0.716463673,0.999812872
GSPT2,16.81848018,0.198852968,0.54763219,0.363114097,0.716519655,0.999812872
RDH13,7.060944942,0.303807504,0.836951238,0.362993075,0.716610057,0.999812872
AL118516.1,8.510007108,-0.282689596,0.778829526,-0.362967231,0.716629363,0.999812872
PTMA,3484.588297,-0.058186028,0.160400079,-0.362755606,0.716787457,0.999812872
UCP2,277.3563641,0.075717936,0.208769297,0.362687126,0.716838618,0.999812872
ZNF420,6.916240758,0.312648165,0.862038735,0.36268459,0.716840513,0.999812872
DEPDC5,10.2589078,-0.267974062,0.738946343,-0.362643465,0.716871237,0.999812872
LRWD1,15.10039574,-0.227371943,0.626998885,-0.362635322,0.716877321,0.999812872
AC007952.4,6.32039779,-0.322647589,0.889934146,-0.362552208,0.716939417,0.999812872
WDTC1,8.577037994,0.277511016,0.765495124,0.362524864,0.716959847,0.999812872
TIMELESS,2.554851262,0.480026169,1.324651348,0.362379255,0.717068639,0.999812872
UGGT2,28.81812812,0.162150294,0.447465622,0.362374864,0.717071921,0.999812872
AP3M2,15.55751042,-0.210803676,0.581802461,-0.362328609,0.717106482,0.999812872
BDH1,1.661385977,-0.566239743,1.563382673,-0.362188831,0.717210925,NA
ZNF256,1.661385977,-0.566239743,1.563382673,-0.362188831,0.717210925,NA
NIPSNAP3B,2.032176869,0.604323078,1.669055401,0.362074906,0.717296055,NA
AL049634.2,2.032176869,0.604323078,1.669055401,0.362074906,0.717296055,NA
PPP1R9B,20.89020343,-0.178014048,0.491705856,-0.362033615,0.717326911,0.999812872
IGFBP7,20.56113941,-0.217319214,0.600414229,-0.361948807,0.717390286,0.999812872
ANAPC2,6.575923881,0.315673239,0.872256897,0.361903975,0.717423789,0.999812872
COX10,11.43396651,0.239554425,0.661928325,0.361903874,0.717423865,0.999812872
ARID2,17.03187924,0.208386814,0.575829811,0.36188959,0.717434539,0.999812872
AC010894.2,1.386108478,0.643857488,1.779653069,0.361788204,0.717510308,NA
