,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
UNC93B1,3.077662207,0.559161742,1.103405185,0.506760118,0.612323143,NA
DNASE2B,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
GSTM2,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
AC016575.1,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
PTPRK,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
CLDN15,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
GNRH1,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
INVS,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
SORD,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
SLC38A7,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
AC009005.1,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
KLHL26,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
COL18A1,0.503951864,-1.443484025,2.850409267,-0.506412901,0.61256682,NA
C12orf43,2.295124768,-0.620398347,1.225116885,-0.506399311,0.612576358,NA
CAPG,53.18980477,-0.180082304,0.355639266,-0.506362266,0.612602359,0.989444827
RAB33A,7.166393009,-0.370425599,0.73158854,-0.506330511,0.612624648,NA
PRDM1,13.76372005,0.28187168,0.556828187,0.506209431,0.612709635,NA
NDRG3,2.111877789,0.682808096,1.348892794,0.506198936,0.612717002,NA
BCL2L13,2.547671876,0.604025301,1.194000932,0.505883442,0.612938477,NA
FLII,7.946230664,0.349084573,0.690144644,0.505813637,0.612987484,NA
SREK1,8.216834826,0.359198217,0.710266892,0.505722878,0.613051205,NA
PDLIM2,18.24872388,0.242237884,0.479211557,0.505492575,0.613212912,NA
DNAJC4,3.813028458,-0.491814991,0.972954632,-0.505486047,0.613217496,NA
SWAP70,1.363480176,-0.865644177,1.713149917,-0.505293885,0.613352437,NA
MZF1,1.363480176,-0.865644177,1.713149917,-0.505293885,0.613352437,NA
UNC50,7.857867417,-0.350180859,0.693321321,-0.505077298,0.613504546,NA
AC103591.3,6.593171932,0.413564811,0.819013047,0.504955095,0.613590376,NA
ZNF624,1.095612538,0.9534472,1.888624208,0.504836905,0.613673393,NA
EIF4ENIF1,1.545637302,0.777079651,1.539790384,0.504665868,0.613793538,NA
KLHDC3,3.016543169,0.560479662,1.110696992,0.504619771,0.613825921,NA
EDRF1,3.041617139,-0.54880378,1.088528338,-0.504170412,0.614141631,NA
BRPF1,1.549986501,0.784199967,1.555620337,0.504107556,0.614185797,NA
PFDN6,11.76549056,-0.285761516,0.566897059,-0.504080082,0.614205103,NA
CD79B,3.045376133,-0.589875998,1.170665115,-0.503881076,0.61434495,NA
KIAA0319L,2.011882614,0.697821209,1.384983838,0.503847908,0.614368259,NA
IMMT,14.30162647,0.257825942,0.511763499,0.503799006,0.614402626,NA
MRPL14,16.39651822,-0.243032409,0.482576201,-0.503614576,0.614532248,NA
TP53INP1,1.989863134,0.711463627,1.412734277,0.503607535,0.614537196,NA
TNRC6C,4.75306664,-0.455261421,0.904377932,-0.503397313,0.61468496,NA
RAF1,5.767655825,0.440105167,0.874613935,0.503199354,0.614824119,NA
EIF1B,29.52955459,-0.191845766,0.38125389,-0.503196877,0.614825861,0.989444827
MAP2K7,2.106345511,0.668326265,1.328383221,0.503112547,0.614885146,NA
EID3,2.097647112,0.658528106,1.308933797,0.503102683,0.61489208,NA
IFRD2,4.607423753,0.462163098,0.918807822,0.503003007,0.614962158,NA
AGGF1,1.902193395,-0.698489102,1.388641116,-0.503001887,0.614962945,NA
IPO8,2.024748189,-0.674275144,1.340979656,-0.502822799,0.615088863,NA
PEX1,3.396433777,0.529697399,1.053683909,0.502709963,0.615168204,NA
PCYT2,5.364298672,0.422509278,0.84053255,0.50266855,0.615197324,NA
CASP7,3.443246911,-0.504135753,1.002932701,-0.502661596,0.615202215,NA
SMS,9.205010845,0.330984391,0.659426808,0.501927411,0.615718583,NA
ZBP1,5.523132279,0.420052223,0.837809692,0.501369495,0.616111104,NA
PYCR3,0.780916681,1.226653829,2.447337862,0.501219651,0.616216546,NA
RBM14,0.780916681,1.226653829,2.447337862,0.501219651,0.616216546,NA
WDR75,1.247161993,0.879343649,1.754559029,0.50117644,0.616246954,NA
WHRN,1.247161993,0.879343649,1.754559029,0.50117644,0.616246954,NA
LCLAT1,1.212094915,0.877299447,1.75050207,0.501170185,0.616251355,NA
ULK2,1.212094915,0.877299447,1.75050207,0.501170185,0.616251355,NA
TSHZ2,3.062624736,0.558581864,1.115119575,0.500916562,0.616429846,NA
RAD23A,22.90830452,0.209384664,0.418058076,0.500850662,0.616476228,NA
NUPR1,7.186996417,0.359743988,0.718275904,0.500843736,0.616481102,NA
SND1-IT1,0.487731316,-1.442539002,2.880874771,-0.500729506,0.616561503,NA
ADAM9,0.487731316,-1.442539002,2.880874771,-0.500729506,0.616561503,NA
AC040970.1,0.487731316,-1.442539002,2.880874771,-0.500729506,0.616561503,NA
FKRP,0.487731316,-1.442539002,2.880874771,-0.500729506,0.616561503,NA
NUDT8,3.412529033,-0.506743566,1.012010901,-0.500729356,0.616561609,NA
PRDX3,13.2599292,-0.265536856,0.530318802,-0.50071175,0.616574001,NA
SERTAD1,6.961165278,-0.377369136,0.754479004,-0.50017182,0.616954099,NA
CPEB4,3.990485846,0.491100643,0.981928691,0.500138806,0.616977343,NA
MTMR4,3.066536087,-0.528805961,1.057594299,-0.500008331,0.617069211,NA
HOOK3,7.124427648,0.368220516,0.736853546,0.499720084,0.617272188,NA
ARMC6,1.690626592,-0.739332212,1.480768614,-0.499289494,0.617575455,NA
NIT1,3.501044805,0.503456662,1.008405853,0.499259956,0.617596261,NA
IMP4,9.340900291,-0.313160462,0.627457142,-0.499094585,0.617712752,NA
DDX17,45.89776791,-0.160628653,0.321940592,-0.498938802,0.617822497,0.989444827
NCEH1,1.71119634,-0.707626806,1.41831618,-0.498920351,0.617835497,NA
GRINA,2.040968738,-0.657182332,1.317650713,-0.498753065,0.617953356,NA
AL117339.5,2.040968738,-0.657182332,1.317650713,-0.498753065,0.617953356,NA
LMNB2,2.040968738,-0.657182332,1.317650713,-0.498753065,0.617953356,NA
S100A2,0.695152182,1.179815924,2.366709694,0.498504708,0.618128352,NA
LSR,1.566348579,-0.816912422,1.63911763,-0.498385477,0.618212371,NA
STARD10,3.403408957,0.518905898,1.041178721,0.498383119,0.618214033,NA
MRPL11,12.63893699,-0.275645415,0.553145317,-0.49832369,0.618255913,NA
HS1BP3,1.572420997,-0.761958703,1.529109516,-0.498302244,0.618271027,NA
EFCAB7,0.792584766,-1.132545237,2.273056272,-0.498247778,0.61830941,NA
RAPGEF5,0.792584766,-1.132545237,2.273056272,-0.498247778,0.61830941,NA
NRBP2,0.792584766,-1.132545237,2.273056272,-0.498247778,0.61830941,NA
PYCARD-AS1,0.792584766,-1.132545237,2.273056272,-0.498247778,0.61830941,NA
MSRB2,4.954873264,0.438116411,0.879365837,0.498218594,0.618329978,NA
TMCO1,32.62752131,-0.182967154,0.367321439,-0.49811183,0.618405223,0.989444827
RHOA,87.4934512,-0.127422522,0.255934894,-0.497870847,0.618575077,0.989444827
TCF25,42.52516872,-0.164973669,0.331468259,-0.497705781,0.618691433,0.989444827
TANGO6,1.662119678,0.727470002,1.461885241,0.497624562,0.618748689,NA
ALOX12-AS1,1.662119678,0.727470002,1.461885241,0.497624562,0.618748689,NA
PNKD,14.07503143,-0.260657044,0.523920212,-0.497512861,0.618827436,NA
SLC7A5,2.948146812,0.616668984,1.239997402,0.497314738,0.61896712,NA
VAMP4,5.74713198,0.406061354,0.816515792,0.49730986,0.61897056,NA
NOM1,4.343371666,0.482888374,0.971071255,0.497273883,0.618995926,NA
SGK1,2.253279113,0.664205367,1.337135564,0.496737492,0.61937418,NA
KDM7A,3.184741682,-0.520681765,1.048257496,-0.496711702,0.619392369,NA
SDHAF4,1.242812793,0.871592434,1.75549049,0.496495104,0.61954514,NA
SIK2,1.242812793,0.871592434,1.75549049,0.496495104,0.61954514,NA
DHTKD1,1.242812793,0.871592434,1.75549049,0.496495104,0.61954514,NA
TIMM23B,1.244536012,0.916930439,1.8474114,0.496332565,0.619659794,NA
MRFAP1L1,7.202360106,0.36016405,0.725719749,0.496285309,0.61969313,NA
ZNF524,9.326425794,0.315239569,0.635703254,0.495891074,0.619971264,NA
MUT,1.96970157,-0.650173117,1.311921067,-0.495588594,0.620184702,NA
MAN2B2,3.22995689,-0.524544663,1.058631919,-0.49549296,0.62025219,NA
GGCX,0.680654852,1.179723727,2.381381173,0.495394748,0.620321501,NA
TTLL1,0.680654852,1.179723727,2.381381173,0.495394748,0.620321501,NA
AP4E1,2.085775763,0.651037028,1.314414765,0.495305626,0.6203844,NA
RNF7,38.53378503,-0.163269811,0.329886872,-0.494926671,0.620651883,0.989444827
PIGH,3.286926581,0.543696644,1.098579119,0.494908955,0.620664389,NA
ADIPOR2,5.545914066,-0.405911558,0.820532542,-0.494692821,0.62081697,NA
WDR48,3.31329526,0.539552347,1.091233849,0.494442459,0.620993734,NA
FAM32A,15.18097704,-0.263049119,0.532166323,-0.494298696,0.621095246,NA
ZNF426,1.647622348,0.745309952,1.507838565,0.494290284,0.621101186,NA
NCKAP1L,8.871451211,0.338139453,0.684161636,0.494239131,0.621137307,NA
SOS1,9.374494567,0.336462161,0.681114673,0.493987539,0.62131498,NA
LMAN1,16.59185939,-0.245493155,0.496984791,-0.493965125,0.62133081,NA
PEX6,2.730691271,-0.570850236,1.155923332,-0.493847836,0.621413647,NA
CTSH,20.17322264,-0.260024016,0.526615698,-0.493764271,0.621472669,NA
BRD3OS,1.365203394,-0.814189901,1.64904902,-0.493732989,0.621494764,NA
MRPL38,1.365203394,-0.814189901,1.64904902,-0.493732989,0.621494764,NA
AKR1B1,8.54842641,0.328988464,0.666404835,0.493676586,0.621534604,NA
INPP5F,1.216444114,0.883585093,1.790132418,0.493586443,0.621598277,NA
ZNF805,1.216444114,0.883585093,1.790132418,0.493586443,0.621598277,NA
RHBDD1,1.903916613,-0.668817144,1.355710914,-0.493333156,0.621777204,NA
NELFA,1.903916613,-0.668817144,1.355710914,-0.493333156,0.621777204,NA
SLC25A33,1.564483831,0.765116657,1.55096502,0.493316514,0.621788961,NA
KCNA2,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
SEMA4A,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
AC093297.2,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
CSF1R,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
EPB41L2,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
ZNF81,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
ZCCHC18,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
KLHL13,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
AP000766.1,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
CHST15,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
NFE2,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
AC004812.2,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
C16orf86,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
BRSK1,0.467161568,-1.44131808,2.921877277,-0.493284948,0.621811263,NA
TGOLN2,23.74863884,-0.211113632,0.427980417,-0.49327872,0.621815662,NA
SETD3,6.666570844,0.370578589,0.751341022,0.493222888,0.621855107,NA
MINCR,1.938983691,-0.65571076,1.329485281,-0.493206483,0.621866697,NA
UBR2,7.470098866,-0.369162103,0.74854399,-0.493173558,0.621889959,NA
CLEC7A,2.715572413,-0.59263984,1.202620443,-0.492790425,0.622160677,NA
LTB,243.5496968,-0.243880165,0.495072283,-0.492615267,0.622284458,0.989444827
TMEM218,3.695924553,-0.499892485,1.01478872,-0.492607451,0.622289982,NA
AL133453.1,9.935234099,0.31059752,0.630792337,0.492392665,0.622441783,NA
CD163,2.582869488,-0.592942995,1.204720379,-0.492183087,0.62258992,NA
ZFYVE21,2.582869488,-0.592942995,1.204720379,-0.492183087,0.62258992,NA
CHCHD10,33.0697092,-0.172173809,0.349910543,-0.492050932,0.622683338,0.989444827
NAA20,10.63798406,-0.291855576,0.593145831,-0.492046914,0.622686179,NA
PBX3,1.611422258,0.780340349,1.586256452,0.491938329,0.622762941,NA
TRIAP1,6.415307449,0.384108655,0.780807392,0.491937779,0.62276333,NA
ANKRD49,11.55948986,0.279799708,0.569048215,0.491697716,0.622933053,NA
ZBTB1,7.586599913,0.357251686,0.726640843,0.491648233,0.62296804,NA
CRELD2,10.93729532,-0.292914451,0.595825145,-0.491611429,0.622994062,NA
TRIM41,2.039427542,0.699995366,1.42413186,0.491524265,0.623055694,NA
OXSM,1.455317092,-0.837928748,1.705009223,-0.491451153,0.623107393,NA
RNF125,15.29526746,0.255168392,0.519253303,0.491414096,0.623133597,NA
JHY,1.937260473,-0.684268895,1.392499502,-0.49139615,0.623146286,NA
SLC35F5,1.369552594,-0.801331036,1.630764372,-0.491383703,0.623155089,NA
MINPP1,1.114459068,0.935360416,1.90494729,0.491016429,0.623414828,NA
AL139089.1,1.114459068,0.935360416,1.90494729,0.491016429,0.623414828,NA
INO80,6.345417282,-0.381975772,0.778002512,-0.490969844,0.623447776,NA
ARAF,3.588532521,0.499140078,1.01730907,0.490647428,0.623675836,NA
SPCS1,64.94691175,-0.133004618,0.271101289,-0.490608576,0.623703319,0.989444827
THOC3,3.864714864,0.475025876,0.969065486,0.490189655,0.623999701,NA
NT5DC1,6.464871857,0.381174066,0.77783564,0.490044485,0.62410242,NA
GPR174,22.8331329,-0.201670232,0.411535593,-0.490043232,0.624103307,NA
SH3GLB2,5.173294784,0.439586764,0.897094728,0.490011534,0.624125737,NA
EIF4G3,3.210365132,0.542869537,1.107922658,0.489988658,0.624141925,NA
TTC7A,3.288916453,0.536345788,1.094680362,0.489956526,0.624164662,NA
GRSF1,8.855564628,0.31935057,0.651956791,0.48983395,0.624251405,NA
GEMIN2,1.385773142,-0.770934982,1.574629151,-0.489597809,0.624418527,NA
ZNF263,2.808030857,-0.550664806,1.125766601,-0.489146512,0.624737975,NA
TTC5,3.042595129,0.55698067,1.138870203,0.489064222,0.62479623,NA
DNAJC3,17.5571714,-0.234838044,0.480281997,-0.488958665,0.624870961,NA
ACBD5,7.346106177,0.348064486,0.712077868,0.488801157,0.624982479,NA
RHNO1,4.128893732,-0.449099714,0.91889128,-0.488740859,0.625025173,NA
DOCK10,14.11737701,0.255582758,0.523301779,0.488404145,0.625263606,NA
VAMP2,41.20454478,0.171065202,0.35035913,0.488256727,0.625368008,0.989444827
STRN3,4.100888057,0.474257367,0.971334143,0.488253574,0.625370241,NA
FRG1,26.38820835,-0.192103507,0.393506864,-0.48818337,0.625419962,0.989444827
ATG3,10.86482109,0.29221213,0.598704995,0.488073647,0.625497677,NA
ILKAP,9.426398136,-0.303258899,0.621479131,-0.487963126,0.62557596,NA
FBLN5,1.196567032,-0.944297204,1.936403623,-0.487655153,0.625794123,NA
ZNF101,3.275476908,-0.510201279,1.046507562,-0.487527561,0.625884517,NA
NFYC,2.510614926,0.611226534,1.254027874,0.487410645,0.625967352,NA
DCAF12,2.071278433,0.666310706,1.367393715,0.48728519,0.626056242,NA
ACVR1,1.609211293,-0.706947614,1.450883301,-0.487253257,0.626078868,NA
CCHCR1,1.609211293,-0.706947614,1.450883301,-0.487253257,0.626078868,NA
UBE2M,17.23848781,0.234386937,0.48163774,0.486645704,0.626509429,NA
FAM214B,1.64589913,0.712304272,1.463769901,0.486623118,0.626525438,NA
H2AFZ,51.76240007,-0.149853892,0.308037466,-0.486479432,0.626627285,0.989444827
SNRPD3,33.48353938,0.171117931,0.351784428,0.486428386,0.626663469,0.989444827
SLC44A1,1.592990745,-0.72949482,1.499811112,-0.486391129,0.626689879,NA
UPF3A,21.45205375,-0.204302847,0.42014528,-0.486267148,0.626777768,NA
MAP2K3,4.548779827,-0.450771019,0.927059984,-0.486237166,0.626799023,NA
TEFM,3.435259848,0.501340312,1.03144884,0.486054463,0.626928552,NA
UQCC3,6.367221428,0.370431255,0.762261706,0.485963353,0.626993149,NA
LINC002481,1.950446857,0.707341389,1.456733695,0.485566711,0.627274403,NA
USP32,1.08954012,0.894389501,1.84266536,0.485378149,0.62740813,NA
AL031846.2,1.08954012,0.894389501,1.84266536,0.485378149,0.62740813,NA
RBBP5,3.663800175,-0.524276156,1.080824789,-0.48507044,0.62762638,NA
PPP6R3,4.161466955,0.465053715,0.958766445,0.485054224,0.627637882,NA
ZNFX1,4.469113991,0.499703927,1.030735122,0.484803434,0.627815786,NA
DTNBP1,3.887511814,-0.47664496,0.983230575,-0.484774347,0.627836422,NA
DARS,10.77120098,0.306706144,0.632760511,0.484711259,0.627881179,NA
SEPHS1,2.218478688,0.627717283,1.29525804,0.484627205,0.627940812,NA
ZNF281,5.212954137,-0.406103695,0.838180405,-0.48450631,0.628026587,NA
CHSY1,3.214307805,-0.555514293,1.14662698,-0.484476907,0.628047449,NA
PGAP1,0.858369722,-1.063742701,2.195903819,-0.484421354,0.628086867,NA
LINC02539,0.858369722,-1.063742701,2.195903819,-0.484421354,0.628086867,NA
KIF18A,0.858369722,-1.063742701,2.195903819,-0.484421354,0.628086867,NA
GPATCH11,6.712601504,-0.364661435,0.752930928,-0.484322561,0.628156967,NA
PGD,2.828203418,0.563927427,1.164710564,0.484178168,0.62825943,NA
EEFSEC,2.828203418,0.563927427,1.164710564,0.484178168,0.62825943,NA
APIP,5.923215096,-0.375889341,0.776627983,-0.484001799,0.628384592,NA
MAP4K5,4.54625465,0.443627266,0.916941908,0.483811747,0.628519478,NA
DMXL1,3.805460406,-0.475103537,0.982052872,-0.483786108,0.628537675,NA
CYREN,2.065206015,0.634020104,1.31090617,0.483650256,0.628634102,NA
ZNF280D,3.777227147,0.47882841,0.990307229,0.48351501,0.628730105,NA
POFUT2,2.315694516,-0.598245676,1.23741572,-0.483463776,0.628766474,NA
PPP6C,7.069872927,-0.351075507,0.727330532,-0.482690457,0.62931554,NA
SPEF2,4.741288347,0.426510851,0.88378926,0.482593386,0.629384476,NA
TMEM154,5.115106537,0.40356733,0.836320555,0.482551012,0.629414569,NA
PRKCH,10.99472052,0.295764152,0.613187486,0.482338858,0.629565248,NA
SNAP47,8.67357853,0.32576747,0.675472431,0.482280927,0.629606394,NA
SH2B1,2.118034837,-0.691124856,1.43414376,-0.481907655,0.629871548,NA
MIS12,3.449490525,0.516059768,1.070899662,0.48189367,0.629881483,NA
NCSTN,2.859318484,-0.529404045,1.098662811,-0.481862169,0.629903862,NA
METTL2A,2.480163701,0.580652363,1.205490093,0.481673276,0.630038063,NA
NUDT22,9.783405571,-0.30060343,0.624129047,-0.481636661,0.630064078,NA
GUSB,7.18608865,-0.338214604,0.702276965,-0.481597177,0.630092132,NA
MAT2A,3.690442341,-0.483711092,1.00439944,-0.481592355,0.630095558,NA
ATP5MC3,61.18171532,-0.135753193,0.281955697,-0.481469943,0.630182537,0.989444827
FAM199X,3.553390216,-0.487325644,1.01226906,-0.481419085,0.630218675,NA
OXA1L,4.534844047,-0.437762054,0.909364508,-0.48139338,0.630236941,NA
ALG1,1.525067554,0.756756287,1.572351421,0.481289537,0.630310732,NA
DGKZ,14.97908371,0.249403044,0.518302857,0.481191721,0.630380244,NA
MPC1,14.81342245,-0.241612665,0.502156529,-0.481150102,0.630409822,NA
SMIM4,6.733171252,-0.357682028,0.743484521,-0.481088736,0.630453433,NA
KDM4C,3.326764534,-0.493940513,1.026856994,-0.481021716,0.630501065,NA
UBE2L3,32.53245806,0.18808929,0.391072667,0.480957394,0.63054678,0.989444827
TMLHE,1.59520171,0.763990115,1.588887802,0.480833268,0.630635004,NA
CYB561,1.59520171,0.763990115,1.588887802,0.480833268,0.630635004,NA
TMEM181,2.15156072,0.652643835,1.357734559,0.480685883,0.630739766,NA
PITHD1,10.68637057,0.285544916,0.594048881,0.480675791,0.63074694,NA
CHI3L2,1.07504279,0.924213342,1.922926597,0.480628508,0.63078055,NA
AC079922.2,1.07504279,0.924213342,1.922926597,0.480628508,0.63078055,NA
INPP4A,5.276379766,-0.416438808,0.866538113,-0.480577601,0.630816738,NA
LRRC41,2.077077364,0.64186254,1.33571643,0.480538029,0.630844869,NA
NFRKB,1.141765243,-0.953361194,1.984272113,-0.480458899,0.630901122,NA
KAT2B,3.289790559,0.52500765,1.092989803,0.480340849,0.630985047,NA
TLDC1,1.124607198,0.897834425,1.869399423,0.48027961,0.631028586,NA
MCM9,2.284976637,-0.602231654,1.254681363,-0.479987726,0.631236121,NA
B4GALT3,4.730144398,-0.429576481,0.895236215,-0.479847077,0.631336135,NA
WDR45,7.48135552,-0.335985304,0.700294606,-0.479777083,0.63138591,NA
DDX52,7.561438879,-0.354446314,0.739291377,-0.479440617,0.631625204,NA
ZNF654,2.469901274,-0.627898286,1.310640902,-0.479077286,0.631883648,NA
ZNF274,2.893988374,0.566855661,1.183386267,0.479011525,0.631930429,NA
HSF1,5.440741488,-0.401829311,0.838890807,-0.479000732,0.631938108,NA
ZNF326,5.776903023,-0.388107351,0.810376231,-0.478922426,0.631993816,NA
GTF2F1,8.219780192,0.325246434,0.679279763,0.478810723,0.632073288,NA
LYSMD2,16.25772106,-0.23654347,0.494023201,-0.478810448,0.632073483,NA
MACC1,0.674582434,1.132596205,2.365515001,0.478794768,0.632084639,NA
SPRYD4,0.674582434,1.132596205,2.365515001,0.478794768,0.632084639,NA
KRBA2,0.674582434,1.132596205,2.365515001,0.478794768,0.632084639,NA
EPN2,0.674582434,1.132596205,2.365515001,0.478794768,0.632084639,NA
AC243829.4,0.674582434,1.132596205,2.365515001,0.478794768,0.632084639,NA
TTC39C-AS1,0.674582434,1.132596205,2.365515001,0.478794768,0.632084639,NA
BCL2L1,4.3167295,0.45641803,0.953431025,0.478711116,0.632144157,NA
TAF12,10.88460336,-0.292072839,0.6102732,-0.478593585,0.632227783,NA
TERF1,6.412436637,0.366471707,0.765805761,0.478543941,0.632263107,NA
ARRDC1-AS1,2.701696611,-0.553861241,1.157528785,-0.478485934,0.632304384,NA
PTBP1,9.460593773,-0.301678683,0.63052338,-0.478457568,0.632324568,NA
TMCO3,2.060856816,0.629302439,1.315676884,0.478310782,0.632429023,NA
MGST2,1.537353919,-0.787200929,1.645959255,-0.478262707,0.632463236,NA
MS4A7,8.541397075,-0.322472489,0.674280791,-0.47824659,0.632474706,NA
ZBTB8OS,20.67154194,0.217263901,0.454380501,0.478154103,0.632540527,NA
ACSS1,2.000419448,-0.642608304,1.344411696,-0.477984762,0.632661051,NA
TFAM,11.94777673,0.274088202,0.573457604,0.477957219,0.632680654,NA
DDA1,7.999222838,-0.335024613,0.701544699,-0.477552768,0.632968555,NA
BCL2,30.3089799,0.202426107,0.423890857,0.47754299,0.632975516,0.989444827
ZNF569,1.985922118,-0.632403057,1.324315833,-0.477531901,0.63298341,NA
SNRNP25,4.286546927,-0.451263063,0.945483893,-0.477282656,0.63316086,NA
ATP6V1C1,1.993938847,0.656664218,1.376694711,0.476986083,0.633372032,NA
TIMM17A,4.907032074,0.449180821,0.94191216,0.476881858,0.633446251,NA
ARL8B,7.9334643,0.344292919,0.722071841,0.476812555,0.633495605,NA
TSNAX,6.544800179,-0.352365019,0.739135086,-0.476726144,0.633557144,NA
NQO2,5.992197496,-0.394293537,0.827105146,-0.476715129,0.633564988,NA
EIF5,22.16940469,0.204731791,0.429471002,0.476706903,0.633570847,NA
UROD,4.86241482,0.45749534,0.959724658,0.476694369,0.633579773,NA
ESRRA,4.042507705,-0.449328094,0.942705618,-0.476636699,0.633620846,NA
SNRNP27,7.306971134,0.347302311,0.728758368,0.476567167,0.633670368,NA
ANAPC5,16.00842105,0.232484379,0.487873846,0.476525603,0.633699972,NA
CYB5B,9.56721484,0.313882361,0.659106922,0.476223736,0.633914991,NA
PARD6A,2.890036362,-0.525964527,1.104645176,-0.476138889,0.633975433,NA
ADGRE5,29.61474631,0.180062706,0.3783989,0.4758542,0.634178254,0.989444827
PLCL2,4.259384036,0.461287831,0.969453439,0.475822574,0.634200786,NA
N4BP2,6.574407709,0.370704761,0.779327562,0.475672592,0.63430765,NA
CYP51A1,2.513325538,-0.559464452,1.176298826,-0.475614222,0.634349241,NA
WDR92,0.660085104,1.132301741,2.380866469,0.475583892,0.634370853,NA
MDK,0.660085104,1.132301741,2.380866469,0.475583892,0.634370853,NA
DIXDC1,0.660085104,1.132301741,2.380866469,0.475583892,0.634370853,NA
TMEM242,6.800057899,-0.348698167,0.7338991,-0.475130938,0.634693648,NA
AC084033.3,1.09388932,0.904475622,1.903689084,0.475117302,0.634703367,NA
ARPC4,47.49814776,-0.166499254,0.350734391,-0.474716076,0.634989358,0.989444827
ANXA2R,13.73198386,-0.263215685,0.554745374,-0.47448018,0.635157528,NA
LYRM2,10.73299227,0.287316209,0.605564413,0.474460195,0.635171777,NA
DNAJA3,2.98015006,-0.536864321,1.132152549,-0.474197865,0.635358816,NA
MORF4L1,56.74169815,0.141908092,0.29926843,0.474183301,0.635369201,0.989444827
SRPK1,14.08483995,0.253588315,0.534916534,0.474070811,0.635449413,NA
CNOT9,7.16261761,0.356473987,0.752515744,0.473709673,0.635706954,NA
TTF1,6.810598149,0.359427401,0.758782309,0.473689748,0.635721165,NA
JAGN1,9.613244918,-0.300226835,0.633879176,-0.473634166,0.635760807,NA
RHOC,19.4777988,-0.223316283,0.471549365,-0.473579861,0.635799539,NA
NDUFS6,34.33112329,0.177917474,0.375751002,0.473498334,0.635857689,0.989444827
ADD3,9.217156595,0.310542717,0.656023397,0.473371405,0.635948227,NA
ZYX,16.02726758,0.231493794,0.489245148,0.473165231,0.636095301,NA
CLUAP1,1.629781041,-0.677607635,1.432447548,-0.473041848,0.636183323,NA
MAP3K14,1.629781041,-0.677607635,1.432447548,-0.473041848,0.636183323,NA
TRIB3,1.629781041,-0.677607635,1.432447548,-0.473041848,0.636183323,NA
LLGL2,2.786709047,0.56960221,1.205045939,0.472680909,0.636440849,NA
TMEM11,4.341562224,-0.447464911,0.946820422,-0.472597443,0.636500407,NA
SNX17,16.68922859,-0.240953209,0.51000587,-0.472451835,0.636604313,NA
RASGEF1A,1.628057823,-0.712920457,1.509668222,-0.472236513,0.63675798,NA
CALCOCO1,3.327202384,0.494803668,1.047800412,0.472230839,0.63676203,NA
METRNL,9.521177752,-0.306785266,0.649654245,-0.472228526,0.636763681,NA
NCBP1,1.990271317,-0.625161391,1.324009841,-0.472172768,0.636803476,NA
SNF8,15.89944675,0.240903809,0.510269746,0.472110704,0.636847772,NA
WIPI2,5.960422001,0.372960169,0.790478149,0.471815913,0.637058192,NA
SNX9,4.561935058,0.441095866,0.935093556,0.471713085,0.637131596,NA
AC004687.1,13.65261692,0.260445515,0.552467627,0.471422219,0.637339252,NA
COX16,6.83399463,-0.366898508,0.778703198,-0.471166048,0.637522162,NA
APH1B,3.208530283,-0.5394371,1.145258811,-0.471017638,0.63762814,NA
NCBP2,11.13518525,-0.280429859,0.595490892,-0.470922163,0.63769632,NA
TAF5,1.039780196,-0.959641828,2.037932381,-0.470889926,0.637719343,NA
CEPT1,3.335264674,0.506740901,1.076367382,0.470788051,0.637792099,NA
R3HDM4,7.566932928,0.338673807,0.719498371,0.470708233,0.637849104,NA
AP5Z1,2.400738274,0.611244971,1.299094619,0.470516129,0.637986314,NA
METTL26,20.68883201,-0.206139083,0.438118544,-0.470509833,0.637990811,NA
